Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Damian Lillard,38,18,2,8,2,0.0,0.313,0.125,0.441,25.3,0.3,1,0.7,101.0,115.0,14.4,36,0,0,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.3,1.1,2.1,0.4104,0.3139,0.9289,26.27,119.0,118.9,18.4,1.1752,35,2024,1,6,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Damian Lillard,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,1,1,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,5.9,0.8,2.0,0.3468,0.2556,0.8289000000000002,23.37,103.6,108.1,14.810000000000002,1.02673,36,2024,1,8,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Damian Lillard,27,21,4,4,0,0.0,0.5,0.375,0.717,24.0,6.4,0,1.0,165.0,108.0,18.6,38,1,0,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.5,0.8,1.7,0.3674,0.2431,0.8289,22.97,108.5,107.4,14.89,1.13623,37,2024,1,11,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Damian Lillard,38,27,6,7,2,0.0,0.474,0.4,0.611,26.0,3.5,1,1.0,139.0,119.0,24.6,39,1,0,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.5,0.9,1.5,0.3772999999999999,0.2402,0.8489000000000001,22.93,110.6,108.4,15.810000000000002,1.31098,38,2024,1,13,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Damian Lillard,41,29,4,8,0,0.0,0.391,0.385,0.566,31.9,-3.4,4,1.0,108.0,131.0,19.3,40,1,0,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4,5.5,0.8,1.5,0.3687999999999999,0.2479,0.86,22.97,108.8,108.5,15.44,1.10399,39,2024,1,14,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Damian Lillard,25,17,2,5,2,0.0,0.35,0.2,0.399,38.5,-0.5,1,0.667,90.0,134.0,10.5,41,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.6,1.0,1.2,0.3638,0.2346,0.8267,24.630000000000003,108.5,109.2,15.86,0.888563,40,2024,1,17,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Damian Lillard,37,45,6,11,1,0.0,0.545,0.455,0.775,33.2,15.0,1,1.0,164.0,130.0,42.7,42,0,0,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,6.3,1.1,1.1,0.362,0.2468,0.8267,25.02,110.6,110.9,17.77,1.19807,41,2024,1,20,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Damian Lillard,37,17,5,8,1,0.0,0.267,0.2,0.459,22.4,-2.7,2,0.875,104.0,112.0,13.8,43,0,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.6,1.2,1.2,0.3699,0.2557,0.8141999999999999,25.12,112.4,110.0,18.47,1.28488,42,2024,1,22,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Damian Lillard,35,28,1,4,2,0.0,0.381,0.222,0.542,34.1,-0.3,2,0.909,113.0,115.0,18.8,44,1,0,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,6.5,1.1,1.2,0.3747,0.2529,0.8150999999999999,25.8,112.6,108.5,18.68,1.04928,43,2024,1,24,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Damian Lillard,38,22,4,3,1,0.0,0.292,0.2,0.413,33.3,-5.4,4,1.0,84.0,115.0,8.7,45,1,0,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.8,1.1,1.6,0.3513,0.2562,0.8150999999999999,26.87,106.8,107.9,17.14,1.19758,44,2024,1,26,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Damian Lillard,29,26,6,9,2,0.0,0.5,0.429,0.707,27.9,14.7,0,0.9,161.0,109.0,28.3,46,1,0,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.9,1.1,1.5,0.37,0.2866,0.8351000000000001,27.130000000000003,112.8,107.3,18.53,1.05783,45,2024,1,27,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Damian Lillard,35,18,3,5,0,1.0,0.385,0.5,0.575,24.9,-1.4,4,1.0,106.0,120.0,12.0,47,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.4,1.1,1.9,0.4085,0.3366,0.9351,29.62,123.4,119.3,19.73,1.11317,46,2024,1,29,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Damian Lillard,40,25,6,7,1,0.0,0.391,0.231,0.505,30.7,-3.0,4,1.0,105.0,125.0,16.2,48,0,0,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.3,6.7,1.2,2.3,0.3976,0.3222,0.9351,30.29,117.4,121.0,19.49,1.03444,47,2024,1,31,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Damian Lillard,38,30,3,8,0,1.0,0.909,1.0,1.1,22.4,8.1,6,0.833,143.0,120.0,25.9,49,0,0,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.8,1.0,2.8,0.4411,0.3822,0.9184,29.93,117.8,121.1,19.62,1.26305,48,2024,2,3,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Damian Lillard,38,12,0,6,1,2.0,0.278,0.125,0.318,26.2,-13.4,3,0.5,70.0,129.0,2.6,50,0,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6,6.6,1.1,2.7,0.4298,0.3562,0.8684000000000001,29.36,114.0,120.9,17.95,1.27734,49,2024,2,4,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Damian Lillard,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51,0,1,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,6.1,0.9,2.6,0.3948,0.3362,0.8017000000000001,25.51,105.0,107.5,16.9,1.02552,50,2024,2,6,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Damian Lillard,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52,1,1,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.0,0.8,2.5,0.3403,0.2907,0.7017,22.19,88.6,94.5,12.63,1.18593,51,2024,2,8,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Damian Lillard,29,26,4,8,3,0.0,0.5,0.25,0.63,31.1,18.1,0,1.0,143.0,83.0,26.4,53,1,0,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,5.0,1.0,2.3,0.3636,0.2956999999999999,0.7142,23.06,92.5,91.6,13.89,1.24937,52,2024,2,9,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Damian Lillard,23,18,3,5,0,0.0,0.4,0.4,0.537,38.2,-2.5,2,1.0,111.0,105.0,11.5,54,1,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.1,0.8,2.3,0.3655,0.3135,0.7232999999999999,23.47,92.3,90.6,13.16,1.2685,53,2024,2,12,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Damian Lillard,32,16,2,5,0,0.0,0.357,0.286,0.508,26.3,-7.8,3,1.0,95.0,129.0,8.9,55,1,0,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,5.3,0.7,2.2,0.372,0.3221,0.7232999999999999,22.77,93.4,92.0,13.18,1.15063,54,2024,2,13,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Damian Lillard,35,24,5,7,1,0.0,0.333,0.231,0.498,34.5,-2.5,4,1.0,104.0,118.0,15.5,56,0,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.1,0.6,2.6,0.3553,0.3022999999999999,0.7333,23.43,87.7,92.9,11.9,1.10907,55,2024,2,15,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Damian Lillard,38,21,9,10,2,1.0,0.348,0.25,0.424,32.4,-0.3,3,0.75,97.0,105.0,15.9,57,0,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.6,0.8,2.5,0.3516,0.2773,0.7082999999999999,24.18,86.8,91.4,12.29,0.874685,56,2024,2,23,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Damian Lillard,36,24,7,9,2,0.0,0.533,0.5,0.716,27.8,3.3,5,1.0,123.0,101.0,20.5,58,0,0,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.8,0.9,2.6,0.3658,0.3041999999999999,0.7082999999999999,23.89,88.6,89.0,12.72,0.97561,57,2024,2,25,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Damian Lillard,25,23,9,7,0,0.0,0.571,0.444,0.751,33.4,10.6,3,1.0,135.0,91.0,19.8,59,1,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.7,0.9,2.3,0.332,0.2486,0.725,24.99,87.8,86.1,12.11,0.821883,58,2024,2,27,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Damian Lillard,34,17,6,2,2,0.0,0.357,0.5,0.525,25.2,-3.4,2,0.8,103.0,106.0,11.6,60,0,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.3,1.0,2.2,0.3399,0.2861,0.755,24.89,91.1,83.8,13.01,1.2705,59,2024,2,29,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Damian Lillard,33,16,3,7,0,0.0,0.222,0.3,0.396,31.1,-8.5,3,1.0,89.0,109.0,7.0,61,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.0,1.0,2.5,0.3621,0.3161,0.8550000000000001,28.0,100.0,94.7,13.71,1.01621,60,2024,3,1,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Damian Lillard,42,41,4,4,1,0.0,0.545,0.444,0.74,36.2,6.2,4,1.0,134.0,112.0,30.2,62,1,0,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,6.4,1.1,2.9,0.4166,0.3605,0.955,31.62,113.4,105.9,16.73,0.943068,61,2024,3,4,0,1.0,6.123233995736766e-17,0.0,1.0
Damian Lillard,33,20,1,6,1,1.0,0.438,0.5,0.608,24.0,6.9,2,1.0,113.0,127.0,15.8,63,0,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,6.2,0.9,3.1,0.4104,0.3855,0.955,30.91,110.4,110.3,15.669999999999998,1.36319,62,2024,3,6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Damian Lillard,38,28,5,12,0,0.0,0.435,0.333,0.565,30.2,4.2,1,1.0,127.0,128.0,24.0,64,0,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,6.9,0.9,3.0,0.4139,0.3788,0.955,30.11,112.0,112.6,16.919999999999998,1.22888,63,2024,3,8,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Damian Lillard,38,35,7,11,0,0.0,0.579,0.538,0.793,28.7,13.9,2,0.857,155.0,123.0,33.5,65,0,0,24.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,7.5,0.9,2.9,0.4361,0.404,0.9407,30.35,118.0,112.0,19.380000000000003,1.04844,64,2024,3,10,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Damian Lillard,33,10,5,6,1,1.0,0.167,0.167,0.342,21.9,-5.9,2,0.833,77.0,126.0,6.6,66,0,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.6,7.4,0.9,2.7,0.4195,0.3976,0.924,29.09,115.3,112.8,18.49,1.0887,65,2024,3,12,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Damian Lillard,38,17,3,9,1,1.0,0.438,0.286,0.517,21.4,1.6,0,1.0,134.0,119.0,17.5,67,1,0,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.3,0.8,2.4,0.4285,0.4012,0.949,27.99,119.0,114.2,18.65,1.18618,66,2024,3,14,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Damian Lillard,39,31,5,16,1,0.0,0.526,0.5,0.702,29.4,6.9,4,1.0,147.0,136.0,31.4,68,1,0,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,8.0,0.7,2.3,0.4277999999999999,0.4012,0.949,28.15,121.4,117.7,19.74,0.97797,67,2024,3,17,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Damian Lillard,36,32,4,6,1,1.0,0.524,0.6,0.703,34.1,9.2,4,1.0,131.0,130.0,24.4,69,0,0,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,7.9,0.8,2.4,0.4231,0.4167999999999999,0.949,28.22,121.0,121.6,20.2,0.972582,68,2024,3,20,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Damian Lillard,37,30,3,12,2,0.0,0.5,0.455,0.643,32.7,10.2,4,1.0,126.0,114.0,25.1,70,1,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.9,0.8,2.6,0.4373999999999999,0.4122999999999999,0.969,28.97000000000001,123.3,122.4,21.55,1.11453,69,2024,3,21,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Damian Lillard,33,11,6,5,0,0.0,0.333,0.4,0.442,17.1,-4.2,1,1.0,110.0,100.0,7.7,71,1,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,8.7,0.8,2.4,0.4485,0.4223,0.969,27.57,125.4,121.5,21.62,0.966682,70,2024,3,24,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Damian Lillard,49,27,5,8,1,0.0,0.31,0.214,0.421,28.6,-3.7,2,0.857,94.0,111.0,14.0,72,1,0,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,9.1,0.8,2.2,0.425,0.3993,0.9547,26.81,121.4,121.4,20.0,1.27739,71,2024,3,26,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Damian Lillard,36,20,5,7,0,0.0,0.5,0.5,0.577,24.7,4.3,2,0.333,113.0,112.0,14.8,73,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,9.2,0.7,2.2,0.4312,0.3993,0.8879999999999999,26.880000000000003,121.4,119.9,19.9,1.19253,72,2024,3,28,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
